75.86,41.80
2.45,39.97
92.45,10.18
20.20,10.26
45.46,40.17
59.49,70.25
90.01,0.59
69.22,0.53
4.80,45.22
0.77,94.65
85.17,54.88
50.67,92.05
62.09,93.94
45.15,66.68
31.38,24.81
87.68,59.27
20.43,13.83
84.43,45.34
89.88,4.91
34.66,38.16
66.03,33.74
23.00,36.02
26.84,4.42
78.95,36.59
18.81,52.96
75.18,57.85
65.10,77.69
20.70,24.28
36.28,25.16
67.60,0.20
94.19,82.12
90.76,77.80
86.78,38.92
18.77,56.29
67.08,57.92
91.31,81.09
33.11,1.47
93.23,46.82
37.12,48.68
69.02,6.62
92.43,57.15
52.40,71.44
13.79,6.96
55.51,27.95
63.68,97.41
49.59,51.11
40.65,54.10
34.87,38.73
38.34,43.91
41.22,48.93
24.21,88.22
22.98,78.80
35.56,11.31
11.70,82.77
66.90,59.76
68.45,92.59
27.83,81.52
34.08,67.15
83.10,58.55
9.86,70.34
48.04,45.88
13.89,47.54
1.25,81.58
49.19,47.46
94.00,97.10
88.30,14.93
81.07,75.68
26.12,62.45
71.48,77.42
77.97,13.45
98.91,74.18
2.89,98.75
41.72,14.79
13.72,79.03
80.14,71.68
94.72,60.93
64.45,3.58
85.51,71.97
81.87,6.13
5.30,60.60
52.47,11.55
85.73,91.32
54.58,42.36
52.26,12.45
78.76,19.65
44.28,83.86
36.22,76.12
92.40,65.75
2.12,26.40
77.58,85.79
57.22,2.82
81.33,21.81
2.45,73.32
98.82,59.75
59.94,20.20
27.38,12.65
41.56,73.24
61.75,15.29
61.15,58.86
24.54,41.42
90.61,48.00
35.17,25.55
10.96,60.04
74.14,9.84
90.20,7.19
30.51,78.06
26.76,44.55
30.12,83.10
34.09,24.66
29.69,22.60
5.70,42.19
27.53,67.63
92.48,94.35
85.55,3.97
44.20,75.69
79.21,2.09
16.15,72.12
92.11,92.57
17.99,18.32
50.19,86.99
87.09,35.19
46.87,50.65
1.25,69.38
44.78,3.36
6.96,15.92
52.60,97.18
28.33,16.57
66.00,95.76
39.22,91.41
30.64,59.21
26.54,79.57
32.15,20.18
45.99,35.73
43.12,22.57
73.60,53.80
60.26,82.08
85.67,66.30
46.39,19.88
58.18,98.61
51.24,14.97
62.31,41.15
22.79,18.61
47.14,38.96
36.42,75.10
42.80,88.61
63.19,97.34
87.83,74.84
70.35,52.36
82.78,76.16
97.44,22.79
99.20,17.41
79.48,23.02
27.44,50.00
95.05,65.82
30.02,96.18
1.67,94.59
78.09,2.04
83.36,19.03
87.81,6.25
76.08,18.24
40.63,45.94
55.45,4.01
67.04,89.75
68.41,69.12
96.77,8.78
65.10,81.12
30.02,70.74
41.13,19.97
64.29,70.12
30.98,99.63
19.09,87.51
3.50,58.53
37.01,5.00
97.45,51.09
3.55,91.65
1.17,23.93
20.78,12.46
24.13,13.93
89.88,7.86
30.06,62.68
6.40,36.46
1.58,2.14
48.80,73.67
84.37,29.45
45.34,10.53
15.29,55.79
37.58,3.35
73.40,83.17
19.60,83.02
5.31,36.52
21.28,44.85
67.06,53.76
21.38,4.54
93.75,15.69
21.23,24.32
54.69,79.95
83.83,84.11
77.46,68.11
44.44,96.97
27.06,43.53
28.75,45.85
8.00,9.40
72.44,48.63
16.31,50.38
22.31,42.74
6.45,39.68
12.85,17.07
53.52,33.80
54.82,9.01
85.03,81.49
42.58,27.31
28.79,80.38
85.55,58.05
72.98,25.07
95.78,59.86
63.46,3.97
18.52,57.22
68.89,18.51
75.32,96.32
29.41,17.94
0.55,36.34
66.81,66.03
91.21,11.20
74.98,81.29
57.19,11.46
28.29,22.01
54.51,4.29
42.49,18.90
7.91,30.59
97.76,93.83
80.20,92.62
87.01,41.39
26.36,72.98
83.40,91.33
77.56,6.25
31.18,14.92
36.77,58.58
50.82,85.72
31.62,56.84
15.81,56.27
62.48,49.42
1.80,66.10
4.09,73.42
31.08,53.81
67.71,49.42
35.37,6.04
7.35,24.23
38.05,39.43
58.43,34.39
13.49,78.57
30.07,68.97
15.33,62.09
33.50,68.72
78.57,82.14
17.81,10.44
90.55,38.28
1.99,90.59
95.16,65.63
37.31,39.86
41.48,79.74
7.75,72.13
12.94,65.16
77.87,94.90
76.63,23.89
27.21,86.40
73.50,90.71
68.32,74.62
29.88,17.36
31.46,37.54
7.95,25.40
13.21,80.41
29.16,27.95
28.60,36.07
97.71,25.28
76.59,77.18
23.78,85.49
27.42,25.67
95.87,32.58
67.02,93.73
80.20,76.95
88.30,93.33
31.10,40.28
2.25,6.74
81.08,46.20
52.58,19.28
41.72,70.88
57.11,77.18
87.30,73.74
66.09,48.58
11.89,57.25
23.14,33.61
47.70,37.00
38.22,90.81
7.37,38.60
33.42,21.26
66.43,76.26
2.26,79.59
33.09,9.17
31.22,61.13
62.52,16.97
68.10,48.61
59.73,82.80
85.88,88.30
81.56,23.56
83.46,5.68
91.60,61.15
84.46,63.50
44.13,85.21
44.39,11.62
73.15,18.48
52.73,77.10
40.89,59.12
21.36,95.44
56.33,40.86
83.98,89.73
9.03,21.44
91.63,62.62
75.95,82.73
79.14,78.58
49.72,1.41
94.25,77.99
5.60,28.70
26.75,83.56
71.61,99.02
48.43,29.96
91.03,73.47
76.32,72.50
69.89,11.68
1.48,7.69
83.58,57.76
83.54,69.41
75.73,20.12
97.20,47.81
20.68,23.11
30.94,15.13
36.00,9.09
80.85,32.42
25.89,73.55
52.36,54.30
7.88,23.18
81.66,44.93
25.54,56.86
14.99,67.97
78.15,83.05
38.86,15.39
4.41,3.47
37.21,95.87
42.06,12.68
62.34,12.00
47.63,85.83
46.00,17.50
1.35,52.83
43.84,60.39
41.10,86.08
2.26,86.32
66.30,61.15
59.84,97.36
27.61,84.98
47.65,35.89
71.61,24.47
31.98,90.63
41.08,10.08
51.44,2.45
40.74,33.41
36.15,81.37
66.07,5.72
60.84,32.78
58.63,94.94
76.27,31.05
94.82,13.14
83.41,71.67
37.44,83.12
63.68,79.25
79.13,73.31
55.01,48.06
85.15,53.51
68.30,44.18
99.40,90.42
71.85,4.02
11.78,71.58
32.35,22.41
97.96,19.09
90.02,35.66
32.94,30.50
62.98,69.50
49.03,62.89
21.27,40.22
55.53,58.80
44.44,68.30
62.64,97.41
78.27,88.34
55.39,43.17
36.13,16.29
44.61,55.41
48.10,65.76
81.52,16.85
47.38,88.85
60.05,37.31
97.32,53.55
46.82,89.00
4.96,60.03
72.47,34.55
37.23,40.97
89.99,15.43
54.47,87.32
55.92,79.04
2.82,90.22
18.37,36.10
61.45,92.32
2.27,56.26
23.89,97.09
66.57,29.73
3.41,93.72
71.04,45.28
91.90,16.68
30.54,61.01
68.62,74.30
53.99,73.19
51.01,48.43
61.91,20.61
2.80,88.74
51.63,97.16
66.90,99.46
32.39,83.69
69.69,43.57
84.13,51.84
51.85,70.45
2.90,36.94
16.47,6.23
83.73,25.02
49.53,33.21
57.34,49.82
60.12,24.64
40.96,49.50
8.14,93.95
85.59,90.28
35.71,64.09
1.94,23.98
95.35,61.62
25.68,10.31
72.57,92.92
39.02,0.90
33.52,65.19
99.75,51.82
89.46,73.81
42.08,4.19
58.77,89.29
3.67,48.14
24.70,42.18
2.64,64.63
32.41,22.09
35.02,21.57
42.27,78.43
88.16,85.96
58.26,34.72
69.24,2.41
79.91,5.58
28.72,79.39
84.27,36.39
18.72,19.78
30.26,69.05
63.39,29.58
92.15,74.20
34.46,39.71
70.97,80.14
18.55,79.91
3.27,71.91
35.35,50.74
84.92,29.87
15.38,49.90
54.65,26.81
74.51,22.70
36.47,4.83
28.84,22.74
23.27,8.73
77.69,88.69
94.78,61.69
45.43,65.73
2.38,30.41
13.39,26.00
20.26,42.04
91.86,71.68
58.30,83.41
79.49,36.12
55.04,34.02
32.06,33.94
21.20,58.58
16.19,49.32
83.71,12.71
54.71,93.13
88.37,95.31
79.91,4.27
55.02,15.58
98.54,18.39
43.52,28.71
38.09,77.86
80.90,34.87
87.76,11.05
20.65,28.79
69.51,65.94
53.52,33.45
74.71,43.58
65.91,50.94
79.94,39.99
46.66,15.77
12.22,71.80
76.11,41.54
67.94,30.52
92.13,10.64
2.79,83.09
17.19,68.27
0.47,12.17
47.56,47.41
96.84,68.69
51.47,68.85
83.20,91.31
96.32,32.20
37.47,32.76
26.82,37.61
35.19,21.17
45.73,55.77
73.76,76.31
6.62,93.95
2.67,95.13
14.51,89.86
90.06,18.67
43.76,1.80
71.89,93.50
25.58,53.37
23.49,44.63
27.37,34.31
65.58,84.12
45.02,55.20
66.79,89.87
55.67,2.77
32.83,2.21
33.48,45.44
79.04,2.84
13.60,94.04
67.34,59.90
0.85,31.28
51.25,45.83
58.53,85.58
13.49,60.79
80.24,39.63
99.23,23.03
42.84,32.18
45.35,19.92
62.42,32.82
81.01,48.76
26.62,43.59
28.04,14.53
56.51,9.15
61.03,93.49
59.20,97.15
96.53,16.12
68.18,44.91
68.33,70.61
32.92,54.58
11.40,78.99
11.12,59.50
21.15,51.96
37.70,77.09
76.46,85.84
93.08,10.24
15.03,24.84
69.90,57.89
27.97,75.79
42.22,48.67
96.76,28.51
74.01,16.30
30.17,5.01
64.98,94.77
71.51,33.01
20.67,22.59
36.99,15.71
51.39,10.89
15.25,48.22
49.55,47.65
4.58,13.54
68.90,82.01
89.90,76.06
30.56,56.68
64.54,78.99
10.62,33.88
83.28,43.66
22.00,91.02
92.55,63.11
89.21,45.79
21.35,80.45
29.05,7.27
32.16,42.93
92.15,39.59
24.82,27.08
91.20,67.78
58.60,37.06
39.68,51.50
7.48,88.96
52.12,1.80
92.17,6.72
11.22,18.51
38.48,72.42
90.43,81.23
96.28,92.70
31.41,35.87
15.92,66.34
15.00,80.27
19.56,63.61
31.72,67.44
23.84,57.07
53.11,13.09
67.14,75.77
28.69,15.33
70.06,89.70
85.26,68.50
10.57,70.24
84.75,80.82
27.01,13.35
4.84,86.04
71.37,57.22
42.72,72.77
22.88,73.62
6.37,42.35
37.86,63.35
49.98,45.56
55.32,39.82
30.85,42.18
0.06,42.26
13.24,72.91
24.97,80.12
21.55,33.04
12.42,73.67
50.04,89.38
11.12,22.32
68.92,87.64
19.16,1.65
28.00,56.13
36.66,63.28
48.10,23.42
2.00,87.11
7.67,32.63
94.73,14.77
77.52,53.05
34.97,75.26
30.22,60.86
34.26,98.74
52.09,85.29
56.23,3.18
15.83,93.74
26.57,29.80
29.53,20.15
91.39,97.95
63.84,24.43
60.54,47.89
73.40,7.70
88.43,40.78
70.71,98.04
38.36,89.02
81.20,64.38
48.71,97.57
6.72,12.50
69.25,6.84
51.23,66.32
63.99,41.10
17.56,40.19
83.50,83.18
66.60,63.44
94.14,15.45
41.69,26.95
13.83,90.17
99.94,83.77
45.40,17.93
59.52,50.13
16.65,92.05
67.39,21.92
33.87,98.93
15.54,42.33
30.24,99.44
85.28,31.00
43.98,5.11
79.21,12.47
92.30,14.02
8.06,61.97
16.87,16.29
35.85,20.78
63.96,26.47
51.05,19.70
28.18,51.39
23.34,89.46
32.65,55.57
26.46,29.85
40.28,43.93
55.78,55.50
91.08,41.38
46.14,35.63
38.54,12.39
0.11,97.47
14.50,30.36
69.81,68.68
86.44,75.78
96.63,92.74
83.61,15.36
1.92,63.13
59.33,89.97
39.54,86.97
25.36,18.26
66.06,7.07
41.56,4.99
58.42,82.28
68.84,28.32
10.07,50.48
96.77,68.79
66.73,76.00
38.65,33.99
20.65,13.81
46.07,27.87
68.31,6.41
32.88,11.14
50.78,66.38
13.94,0.11
37.93,87.24
58.08,55.59
88.62,68.60
26.55,20.17
16.87,37.52
18.39,72.82
21.32,97.41
72.31,82.96
89.56,38.48
81.17,62.71
72.21,98.75
59.37,35.50
32.31,74.05
66.36,62.35
15.07,36.52
29.91,92.49
50.10,36.70
31.85,34.56
93.74,31.93
15.88,76.15
42.54,5.14
52.09,15.32
0.84,12.50
46.12,5.58
64.87,25.65
12.28,57.69
93.93,14.89
39.35,86.06
75.17,53.61
65.30,35.35
52.68,10.52
43.16,73.77
83.71,36.87
23.77,93.53
5.63,48.31
3.44,16.14
45.39,47.60
84.37,60.23
79.99,33.61
74.17,93.43
61.53,94.33
6.84,55.68
52.93,87.47
2.40,11.78
81.69,70.67
94.73,62.86
8.10,55.28
47.94,23.18
21.80,22.54
50.42,46.98
25.61,59.16
22.87,72.72
39.54,40.38
1.39,36.93
59.20,12.99
60.28,98.60
32.86,8.13
20.23,6.34
79.04,44.42
47.31,35.12
52.92,65.46
85.59,17.42
83.65,92.79
82.05,94.21
47.17,65.04
56.23,15.31
9.48,77.40
39.12,25.86
73.78,31.43
55.64,85.80
91.70,54.88
53.79,82.67
53.42,53.15
89.27,14.48
54.67,10.20
59.30,39.22
49.31,64.78
41.84,10.02
35.61,50.20
37.07,41.30
91.60,0.45
26.84,79.60
69.99,93.77
64.89,85.72
87.19,25.65
85.59,69.29
92.16,78.08
72.37,55.82
80.84,78.74
58.03,7.42
29.79,24.70
38.94,63.28
58.70,79.01
72.62,13.58
95.49,34.89
93.69,71.42
10.25,82.80
27.51,61.42
4.30,8.22
2.18,0.63
89.67,94.38
60.33,7.92
70.43,3.62
49.75,41.02
42.61,63.17
28.77,27.18
61.84,87.01
56.27,22.99
89.43,24.06
49.34,11.48
16.15,34.63
81.88,20.83
80.92,62.31
66.45,27.61
46.41,86.22
8.77,89.99
67.52,9.85
49.15,41.34
90.21,67.27
8.48,63.19
47.93,4.42
37.79,47.86
80.72,24.32
29.70,55.92
88.40,68.35
87.87,71.13
43.04,42.62
66.19,56.65
28.42,88.63
83.26,20.07
44.57,40.14
89.73,2.16
13.99,4.68
16.22,14.35
52.74,57.19
57.67,63.34
24.51,35.84
56.31,17.85
78.67,85.76
30.07,91.95
84.13,4.81
55.59,42.49
10.36,7.64
56.00,3.58
73.81,39.01
62.27,10.52
63.77,35.57
13.93,97.38
84.90,56.33
40.21,87.94
5.49,76.52
15.78,37.77
80.40,66.93
16.37,27.15
25.28,61.22
9.65,48.67
54.84,47.79
3.58,81.59
62.28,9.08
40.77,95.54
8.80,71.59
70.93,80.31
13.16,22.68
55.52,55.69
79.12,96.55
58.90,75.31
75.86,30.97
58.32,2.18
90.78,49.00
61.67,99.65
7.36,25.24
56.13,51.78
21.49,55.10
23.74,99.08
99.11,57.11
50.29,52.31
95.02,3.57
23.18,25.20
98.47,92.58
60.48,9.81
44.22,45.93
38.81,2.96
29.86,41.42
90.67,80.86
9.79,65.95
23.49,10.44
93.94,5.83
71.63,80.52
65.86,74.93
30.88,33.78
48.49,17.73
39.92,81.24
88.34,14.46
67.84,85.15
99.50,58.65
38.08,3.10
6.97,73.29
69.84,96.64
55.84,81.52
45.78,20.86
7.35,49.96
21.53,28.03
26.17,78.33
76.70,38.08
73.64,17.87
69.89,51.17
61.61,62.88
0.89,3.85
88.18,74.30
1.98,99.07
72.51,62.88
77.39,72.42
28.97,80.19
84.90,92.47
73.10,40.29
6.93,31.11
31.00,22.23
89.84,81.70
32.31,84.22
39.32,46.98
2.45,53.84
47.86,66.96
34.35,45.55
95.50,7.55
11.86,96.86
9.32,84.67
77.69,7.25
88.82,56.08
87.16,10.42
4.53,72.90
65.67,9.69
55.52,46.64
92.65,58.67
27.64,53.76
67.59,75.05
28.93,69.52
74.94,34.07
91.19,95.65
53.54,99.86
17.41,22.25
93.88,17.90
23.58,43.19
31.61,10.04
70.58,26.71
79.41,84.43
6.55,27.81
40.96,97.28
43.78,17.68
80.46,80.66
75.23,96.83
79.26,81.19
95.40,53.16
96.86,38.12
27.76,23.99
68.09,66.17
76.87,22.04
10.26,98.36
16.86,89.19
84.64,87.21
0.19,49.21
55.09,58.82
20.65,40.49
13.42,63.74
92.56,23.84
95.64,70.77
14.89,76.14
96.43,5.76
73.04,0.96
0.10,45.78
94.00,9.59
85.20,41.16
11.01,51.86
27.83,52.59
13.05,5.38
23.39,58.72
51.03,63.62
70.64,10.85
48.05,98.73
13.32,85.54
14.05,13.29
14.24,13.46
96.70,36.78
45.08,43.42
9.64,66.95
10.76,34.10
67.07,4.40
91.58,52.96
19.05,79.15
78.58,1.59
26.19,22.35
98.16,79.90
33.78,93.09
70.12,47.85
6.12,30.80
20.34,42.49
59.57,66.92
73.99,60.82
89.48,96.05
87.95,24.24
20.43,76.58
42.26,99.32
21.95,3.29
99.58,61.22
22.57,70.51
58.95,51.22
23.83,23.38
75.41,97.80
62.97,76.71
90.78,41.72
98.02,66.54
22.33,30.34
92.30,87.46
86.14,23.27
56.64,60.68
89.54,82.57
67.10,72.10
13.34,3.89
13.63,17.54
18.46,82.20
50.79,93.36
54.16,95.43
15.45,74.24
15.15,32.50
48.45,27.50
93.64,88.43
7.30,23.33
98.97,98.40
85.03,13.67
72.21,85.32
57.05,69.15
6.00,50.85
61.80,82.98
91.18,48.40
84.15,73.43
50.53,38.90
50.77,42.61
87.53,44.44
65.79,77.95
73.39,83.51
11.93,15.26
19.04,92.46
17.55,17.19
30.50,12.14
42.94,59.51
25.87,46.27
70.93,58.97
0.09,78.46
96.16,21.35
59.44,68.58
94.81,35.73
12.33,36.15
22.73,92.29
94.77,78.05
33.27,54.56
29.64,61.07
28.46,74.49
67.23,76.25
57.05,98.78
31.33,40.75
51.32,78.27
99.73,85.93
50.75,58.95
81.12,75.59
95.27,2.34
11.32,57.24
83.24,56.23
80.86,60.68
80.23,72.25
23.33,23.77
33.36,45.97
39.26,42.53
92.92,37.36
3.91,14.76
68.34,14.44
8.84,69.79
48.34,51.77
17.15,55.33
97.06,6.51
69.91,82.11
96.71,89.57
67.66,11.29
45.57,47.33
64.76,6.25
35.51,69.80
56.69,60.10
26.94,45.70
10.98,53.69
11.58,91.53
90.79,94.83
2.90,92.23
46.99,38.74
22.84,4.48
9.07,92.50
59.42,89.95
88.69,61.33
54.52,65.52
19.98,3.67
43.55,80.51
0.50,23.71
9.65,56.36
63.71,44.74
33.70,53.65
9.30,75.15
18.53,63.11
41.21,99.74
40.77,52.95
15.02,3.62
37.00,42.70
75.83,63.12
62.25,15.72
76.10,18.94
68.25,26.91
98.54,80.36
36.65,9.91
73.54,96.16
67.91,39.16
72.90,67.82
70.51,55.90
81.94,73.62
17.24,24.58
0.65,18.64
35.16,46.21
1.19,24.59
74.18,18.71
73.95,26.28
55.70,0.76
27.06,46.81
36.91,5.18
65.42,82.30
39.23,20.85
64.57,38.98
79.91,37.84
71.77,30.07
14.79,29.54
12.30,58.34
47.05,27.68
52.30,81.04
82.09,11.43
71.42,78.54
11.61,19.96
28.01,25.22
91.56,89.71
57.77,91.85
38.03,11.85
32.60,92.43
2.65,3.36
20.68,24.96
4.96,86.16
31.15,46.13
92.90,72.36
96.86,62.37
74.65,61.31
47.67,16.28
15.04,63.88
53.00,96.70
18.20,83.17
67.40,3.00
24.13,97.26
95.63,49.87
31.60,8.94
4.99,7.60
22.37,50.73
51.56,34.40
2.23,58.64
54.47,72.70
93.54,57.74
47.65,48.95
10.61,34.47
62.12,37.98
24.52,5.74
43.31,27.22
77.24,33.58
88.19,43.27
36.07,75.38
94.18,84.39
89.15,4.40
48.54,35.59
70.15,83.03
50.66,30.21
66.07,22.22
52.11,61.81
6.08,14.36
19.71,42.86
50.89,84.15
75.42,53.56
2.78,62.10
43.45,22.77
34.19,49.01
39.91,35.98
89.31,5.67
73.03,70.53
47.69,72.48
83.26,17.04
51.10,95.64
41.42,57.99
86.25,12.93
40.72,39.00
83.97,31.02
63.49,86.77
43.31,8.22
77.36,98.65
13.36,42.04
16.98,53.16
69.41,49.08
37.37,68.10
0.93,16.57
82.83,63.83
88.72,99.18
1.32,72.49
85.88,32.81
48.44,71.15
33.18,37.53
67.50,6.58
33.12,86.39
2.31,22.55
79.08,23.41
98.27,96.64
85.78,24.61
73.60,42.91
95.95,9.39
97.52,39.32
44.02,25.71
95.20,94.10
42.30,52.65
10.12,74.25
17.76,86.18
93.70,80.96
68.19,0.20
59.55,71.83
25.28,3.87
34.80,97.68
9.31,48.14
64.61,43.06
35.12,69.91
77.83,33.86
82.26,0.60
1.20,2.82
73.55,7.16
17.66,84.30
15.95,78.58
0.32,43.47
44.81,18.31
17.69,31.73
78.81,54.17
98.19,0.25
36.39,31.29
62.36,96.54
86.49,10.47
79.52,15.14
6.70,55.10
82.72,72.77
99.96,52.67
80.00,30.95
77.30,83.73
33.57,94.34
48.76,20.63
38.94,72.07
76.98,11.22
25.66,0.83
38.97,78.41
18.24,93.73
10.00,45.74
41.56,96.80
31.00,81.03
28.42,6.24
45.67,35.46
88.51,23.92
96.63,43.99
28.06,5.98
51.69,44.23
67.08,89.97
90.30,65.84
87.43,69.71
18.28,39.94
58.81,23.83
94.29,79.25
32.36,93.83
45.61,83.35
61.63,50.72
22.64,30.86
9.53,85.31
91.64,30.38
26.38,6.69
93.50,15.51
38.91,35.80
2.65,85.80
73.10,36.57
4.69,15.03
44.69,35.76
73.85,71.03
90.44,44.58
72.32,17.08
80.39,9.98
12.10,94.06
46.86,91.56
17.10,14.40
89.47,81.39
98.33,34.46
67.07,58.17
8.24,9.97
67.25,94.67
71.57,81.16
52.18,18.08
99.58,78.22
15.19,56.30
82.13,86.09
47.15,90.32
17.80,57.99
3.60,72.68
86.05,21.43
84.07,64.86
87.48,77.37
83.83,93.08
78.20,53.47
54.61,20.77
2.73,35.98
15.79,88.92
86.10,70.89
90.50,80.79
80.14,95.03
2.01,26.06
71.98,30.35
55.09,71.76
52.91,50.44
44.08,11.76
15.16,7.42
75.02,84.86
90.79,89.64
62.70,23.00
72.03,65.47
65.03,54.79
55.77,57.26
47.06,47.68
36.06,80.74
24.79,2.17
28.11,80.09
24.92,95.41
44.82,86.18
11.08,8.21
62.53,26.90
69.03,59.59
6.60,22.14
13.91,15.79
59.45,3.21
81.27,37.27
43.64,6.77
90.00,76.04
60.88,6.71
20.23,38.59
74.33,63.92
32.28,84.79
5.72,93.48
63.42,42.34
81.72,71.60
78.83,77.64
4.48,30.54
20.03,79.28
40.42,18.69
89.74,78.22
17.82,35.07
35.39,49.97
99.41,82.99
45.56,18.45
49.00,25.66
52.92,8.56
42.72,68.35
45.64,75.10
84.81,36.09
24.84,69.40
75.56,63.85
10.12,91.79
44.80,66.87
87.45,17.95
7.92,12.90
13.82,80.45
23.66,75.13
42.13,32.63
33.00,5.12
5.80,21.60
36.31,27.98
8.02,49.45
22.85,28.96
92.93,7.32
0.71,70.06
37.38,25.73
88.18,47.91
91.03,96.28
17.98,80.41
9.66,84.89
74.98,88.13
72.18,74.83
34.67,19.12
45.34,48.72
94.94,50.52
61.57,43.42
96.93,89.23
5.52,88.82
12.01,85.01
62.50,72.26
31.35,64.21
68.20,53.96
32.45,90.05
13.08,95.70
12.21,56.33
97.44,54.86
70.54,25.08
3.02,39.10
99.98,26.52
46.24,13.06
87.24,48.98
4.12,97.69
60.70,60.88
59.28,5.64
24.06,22.32
93.00,11.18
1.19,64.39
66.45,62.25
79.44,36.34
69.46,3.70
79.66,47.13
83.23,96.22
99.88,56.54
99.14,82.76
76.64,3.44
58.96,76.35
83.07,93.75
33.86,16.70
35.92,9.39
38.92,71.01
15.33,40.58
88.26,34.65
10.27,88.95
31.39,21.20
90.55,36.19
76.19,18.12
71.71,24.30
95.51,24.24
83.04,47.18
35.39,78.39
71.17,10.56
91.12,34.63
71.33,77.55
93.98,38.83
57.12,80.42
56.58,13.90
35.43,45.66
57.26,66.36
88.17,49.13
5.40,85.90
74.63,90.92
18.33,21.03
99.22,54.99
58.02,79.26
18.22,98.35
21.13,18.02
6.00,96.02
49.40,63.73
26.34,53.65
29.22,21.15
57.80,88.01
78.73,11.86
3.21,66.83
79.07,12.02
73.08,94.46
92.09,42.81
70.09,27.24
21.19,3.87
17.77,3.63
14.19,29.97
70.12,77.86
77.62,94.47
11.02,53.34
70.09,78.79
2.41,21.87
69.48,77.00
68.18,28.68
63.04,6.72
7.58,99.14
92.80,53.15
15.72,83.16
99.34,81.83
52.06,95.83
46.47,17.54
37.92,58.62
76.38,1.57
83.33,74.77
40.53,7.71
40.09,4.32
74.69,18.66
53.50,39.62
38.57,38.61
37.99,20.62
20.15,45.38
33.42,70.60
12.50,65.98
8.43,77.60
7.37,93.17
64.51,94.85
13.49,47.51
60.48,84.00
0.21,29.03
20.72,79.16
87.33,96.18
12.48,6.97
50.41,55.45
77.87,57.94
87.88,44.70
84.17,67.87
0.50,45.46
12.44,34.54
67.17,65.26
39.09,64.65
61.83,89.43
77.36,18.50
45.39,13.88
36.74,96.09
83.90,35.31
26.84,86.91
89.73,93.17
79.46,88.40
55.83,28.96
87.66,82.56
55.09,53.03
63.66,49.45
6.16,86.05
99.08,86.88
65.62,73.15
70.19,1.13
91.83,52.47
68.63,30.53
40.29,96.50
53.71,65.15
92.56,34.58
16.22,29.54
91.16,8.12
15.75,2.73
51.39,6.13
3.55,59.89
47.81,78.08
71.14,33.53
27.62,23.45
71.35,8.39
86.49,13.00
42.81,84.20
53.04,5.48
31.58,62.76
67.50,85.10
44.44,42.05
7.53,60.44
86.85,28.91
9.19,33.04
36.02,14.02
54.98,65.60
74.38,88.09
52.32,53.58
61.80,16.59
5.63,31.86
56.78,32.00
93.15,28.27
5.61,46.80
95.72,9.86
6.80,38.69
88.70,54.33
23.20,9.94
0.66,19.14
58.47,77.08
62.96,73.80
36.44,4.17
22.52,7.07
21.78,53.07
67.28,20.12
99.08,87.60
18.00,69.13
83.21,35.07
73.62,26.32
68.86,78.01
57.83,87.25
39.36,21.94
4.14,63.87
45.76,60.87
33.68,67.80
36.03,41.05
25.64,6.48
61.12,5.82
53.51,85.86
9.81,89.57
62.33,37.79
27.40,17.14
91.43,67.48
54.73,56.70
5.56,47.31
83.42,68.50
83.06,66.52
60.95,89.85
