83.32,28.74
53.13,22.66
57.73,55.37
28.92,6.94
85.5,85.56
61.14,65.12
96.74,68.87
15.25,58.13
85.85,97.02
60.71,45.33
66.41,49.01
33.02,91.16
97.86,96.87
22.8,5.39
15.76,78.77
32.86,65.14
21.71,86.61
42.57,28.76
84.08,29.56
41.07,31.56
97.31,62.39
78.31,24.82
71.95,17.29
32.45,47.61
16.83,26.53
62.21,38.29
53.97,61.18
35.81,2.74
3.13,4.89
15.24,41.66
57.36,69.65
28.54,0.09
1.19,58.77
86.66,68.72
33.61,24.19
74.2,31.39
2.7,73.14
88.49,89.13
94.6,97.27
65.35,61.79
86.81,40.62
44.32,51.58
17.63,75.89
12.29,59.09
74.82,65.66
98.8,58.49
2.19,43.44
42.01,69.32
31.94,94.5
91.46,20.68
72.02,24.37
8.86,61.52
61.74,77.78
44.79,90.43
35.11,36.44
90.46,73.47
84.87,23.88
59.86,15.39
26.06,10.37
70.66,62.02
18.68,67.01
24.67,78.01
48.85,51.14
27.64,45.18
98.59,21.04
35.63,38.01
85.92,97.45
26.51,39.72
82.0,85.35
98.92,43.69
84.65,98.87
25.0,91.66
92.62,24.42
36.2,93.09
15.53,19.18
31.83,58.59
78.42,90.77
86.34,62.58
90.66,61.37
63.77,61.31
18.03,59.64
78.91,99.25
7.06,45.94
58.81,99.55
32.3,16.37
90.69,74.15
3.43,81.17
91.55,72.23
47.76,62.77
98.15,57.46
17.43,91.87
92.5,0.76
91.59,56.9
98.89,5.49
95.03,77.73
10.16,43.81
54.36,38.6
54.77,41.94
29.22,65.24
68.16,42.65
18.28,4.68
88.37,45.51
38.36,19.9
6.18,38.52
87.16,32.18
5.39,81.91
26.54,87.26
83.36,49.83
57.76,83.74
10.91,92.82
37.46,21.77
97.68,62.15
19.36,48.66
19.26,78.68
20.62,70.75
24.38,10.1
17.82,15.75
56.43,44.51
34.05,12.81
21.5,3.14
81.48,99.15
87.8,56.32
79.46,7.1
7.11,13.09
42.12,72.05
65.05,9.2
3.72,52.1
72.06,39.67
71.93,16.65
58.82,98.27
52.31,36.61
43.49,85.49
70.85,28.14
81.72,27.38
15.87,1.66
35.84,45.3
43.31,21.31
61.29,79.24
31.72,56.46
6.96,20.51
90.78,52.28
46.8,3.14
2.44,2.23
63.75,4.85
12.94,78.16
83.11,32.58
71.42,70.71
89.34,3.25
57.45,25.12
46.55,58.08
68.81,39.46
30.05,35.38
92.94,17.28
4.27,52.06
53.19,86.15
34.62,85.86
6.54,97.83
32.4,2.9
39.68,93.18
46.51,10.06
68.68,53.83
43.99,59.13
73.7,69.5
64.34,9.9
94.88,46.57
89.41,84.07
45.58,20.24
7.42,43.26
42.28,48.72
87.87,30.14
49.11,87.28
93.81,99.86
11.63,8.55
8.53,7.93
64.65,74.69
78.64,21.56
70.1,65.37
90.17,55.93
4.56,14.66
62.06,10.16
93.54,73.84
18.44,89.9
39.51,92.07
88.04,7.91
48.11,11.39
72.08,67.73
71.58,87.13
66.34,82.82
63.22,79.74
6.26,29.3
96.91,8.17
84.9,55.39
81.22,21.06
94.53,40.4
54.22,99.36
15.89,27.27
33.04,80.72
72.48,47.65
16.57,76.58
40.55,37.18
72.85,42.0
39.05,31.15
35.41,40.16
79.08,99.74
32.22,12.67
12.01,4.52
76.9,73.5
89.46,32.58
56.8,2.78
12.15,88.89
87.64,42.29
73.08,49.83
11.71,45.95
44.54,31.63
55.38,47.43
98.63,12.78
54.19,41.71
77.19,77.96
42.19,80.43
86.68,88.27
88.7,97.68
30.78,22.78
74.1,27.17
21.32,64.45
21.52,6.56
74.61,81.33
15.55,90.29
87.8,70.72
17.22,37.28
43.86,88.74
31.23,75.75
70.97,64.37
20.97,22.4
71.26,97.84
46.9,72.49
68.98,78.68
34.8,18.5
9.03,14.85
47.22,21.17
36.76,67.06
75.14,99.6
48.66,67.83
17.29,94.51
76.32,2.26
46.53,70.77
74.38,52.86
56.92,5.88
7.56,76.48
21.58,4.96
93.64,96.33
83.93,49.61
58.8,32.87
7.77,32.91
76.4,50.69
43.57,74.71
24.28,66.08
45.87,4.85
96.84,6.34
37.61,37.64
14.12,41.84
9.82,89.97
15.55,82.86
8.39,12.95
46.0,2.42
54.22,37.13
15.41,68.37
68.34,55.78
77.1,34.55
80.98,82.65
5.13,10.16
87.3,80.89
58.05,73.63
62.26,72.14
82.3,88.46
35.62,56.65
64.07,45.13
63.19,85.72
49.28,13.92
91.04,11.77
21.51,86.53
36.32,54.39
86.87,43.54
76.76,40.4
46.44,47.71
50.47,80.96
90.11,62.76
74.09,61.97
4.99,49.51
1.36,52.26
33.18,28.5
52.71,94.52
8.87,1.71
24.09,47.84
29.08,4.25
59.77,76.27
48.55,81.73
68.98,41.13
48.38,0.39
40.34,75.66
82.92,8.67
28.35,42.0
39.85,39.41
40.08,2.89
76.0,87.56
6.78,58.75
79.04,45.71
21.34,34.53
80.39,58.34
93.73,24.76
61.19,24.45
90.21,23.83
48.37,70.09
51.66,24.68
45.12,58.64
59.3,37.16
34.83,23.61
70.08,91.11
41.63,95.46
22.28,42.74
51.81,54.99
53.47,25.07
